,orderId,status,Timestamp,distributorId,originalDistributorId,hubId,quantity,Amount,hubCode,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
4919,113,status_b,13/09/22 12:33,5,5.0,1.0,6,2374.44,a,,,,,,,
4920,113,status_b,13/09/22 12:42,5,5.0,1.0,3,730.32,a,,,,,,,
4921,113,status_b,13/09/22 12:47,1,1.0,1.0,20,359.28,a,,,,,,,
4922,113,status_b,13/09/22 12:51,6,6.0,1.0,1,468.72,a,,,,,,,
4923,114,status_b,13/09/22 2:30,1,1.0,1.0,1,359.17,a,,,,,,,
4924,114,status_b,13/09/22 2:30,1,1.0,1.0,3,1335.25,a,,,,,,,
4925,114,status_b,13/09/22 2:41,3,3.0,1.0,2,19.44,a,,,,,,,
4926,114,status_b,13/09/22 2:41,3,3.0,1.0,23,3374.6,a,,,,,,,
4927,114,status_b,13/09/22 2:43,3,3.0,1.0,2,530.0,a,,,,,,,
4928,114,status_b,13/09/22 3:15,5,5.0,1.0,1,598.24,a,,,,,,,
4929,114,status_b,13/09/22 3:38,6,6.0,1.0,1,2149.11,a,,,,,,,
4930,114,status_b,13/09/22 4:01,7,7.0,1.0,1,1137.6,a,,,,,,,
4931,114,status_b,13/09/22 4:39,12,12.0,2.0,4,504.81,b,,,,,,,
4932,114,status_b,13/09/22 4:57,10,10.0,2.0,1,96.24,b,,,,,,,
4933,114,status_b,13/09/22 4:57,10,10.0,2.0,2,2731.9,b,,,,,,,
4934,114,status_b,13/09/22 5:20,13,13.0,2.0,1,121.32,b,,,,,,,
4935,114,status_b,13/09/22 5:22,1,1.0,1.0,5,618.44,a,,,,,,,
4936,114,status_b,13/09/22 5:22,1,1.0,1.0,33,6981.03,a,,,,,,,
4937,114,status_b,13/09/22 5:22,1,1.0,1.0,1,258.65,a,,,,,,,
4938,114,status_b,13/09/22 5:22,1,1.0,1.0,2,192.08,a,,,,,,,
4939,114,status_b,13/09/22 6:13,3,3.0,1.0,2,252.42,a,,,,,,,
4940,114,status_b,13/09/22 6:53,4,4.0,1.0,12,28766.08,a,,,,,,,
4941,114,status_b,13/09/22 7:25,1,1.0,1.0,1,561.44,a,,,,,,,
4942,114,status_b,13/09/22 7:25,1,1.0,1.0,10,1133.64,a,,,,,,,
4943,114,status_b,13/09/22 7:28,1,1.0,1.0,13,1932.32,a,,,,,,,
4944,114,status_b,13/09/22 7:28,1,1.0,1.0,2,24.59,a,,,,,,,
4945,114,status_b,13/09/22 7:58,16,16.0,1.0,1,420.0,a,,,,,,,
4946,114,status_b,13/09/22 8:08,20,20.0,2.0,1,217.46,b,,,,,,,
4947,114,status_b,13/09/22 8:18,5,5.0,1.0,6,465.04,a,,,,,,,
4948,114,status_b,13/09/22 8:25,5,5.0,1.0,3,2343.33,a,,,,,,,
4949,114,status_b,13/09/22 8:25,5,5.0,1.0,9,1031.16,a,,,,,,,
4950,114,status_b,13/09/22 8:29,6,6.0,1.0,2,508.35,a,,,,,,,
4951,114,status_b,13/09/22 8:31,6,6.0,1.0,2,773.74,a,,,,,,,
4952,114,status_b,13/09/22 9:23,10,10.0,2.0,6,3172.64,b,,,,,,,
4953,114,status_b,13/09/22 9:23,10,10.0,2.0,5,104.25,b,,,,,,,
4954,114,status_b,13/09/22 9:29,1,1.0,1.0,2,338.8,a,,,,,,,
4955,114,status_b,13/09/22 9:33,1,1.0,1.0,1,786.75,a,,,,,,,
4956,114,status_b,13/09/22 9:33,1,1.0,1.0,2,1403.55,a,,,,,,,
4957,114,status_b,13/09/22 11:03,7,7.0,1.0,1,1212.48,a,,,,,,,
4958,114,status_b,13/09/22 11:51,6,6.0,1.0,1,41.67,a,,,,,,,
4959,114,status_b,13/09/22 12:01,3,3.0,1.0,10,256.03,a,,,,,,,
4960,114,status_b,13/09/22 12:11,13,13.0,2.0,3,359.85,b,,,,,,,
4961,114,status_b,13/09/22 12:11,13,13.0,2.0,5,3259.6,b,,,,,,,
4962,114,status_b,13/09/22 12:33,5,5.0,1.0,1,896.88,a,,,,,,,
4963,114,status_b,13/09/22 12:33,5,5.0,1.0,1,272.7,a,,,,,,,
4964,114,status_b,13/09/22 12:37,5,5.0,1.0,1,263.19,a,,,,,,,
4965,114,status_b,13/09/22 12:39,5,5.0,1.0,1,2586.96,a,,,,,,,
4966,114,status_b,13/09/22 12:42,5,5.0,1.0,12,947.52,a,,,,,,,
4967,115,status_b,13/09/22 2:30,1,1.0,1.0,2,1070.2,a,,,,,,,
4968,115,status_b,13/09/22 2:30,1,1.0,,1,687.02,a,,,,,,,
4969,115,status_b,13/09/22 2:57,4,4.0,1.0,2,3150.8,a,,,,,,,
4970,115,status_b,13/09/22 2:57,4,4.0,1.0,3,1209.6,a,,,,,,,
4971,115,status_b,13/09/22 2:57,4,4.0,1.0,3,730.41,a,,,,,,,
4972,115,status_b,13/09/22 3:15,5,5.0,1.0,1,827.84,a,,,,,,,
4973,115,status_b,13/09/22 3:15,5,5.0,1.0,12,4842.9,a,,,,,,,
4974,115,status_b,13/09/22 3:15,5,5.0,1.0,8,1507.87,a,,,,,,,
4975,115,status_b,13/09/22 3:15,5,5.0,1.0,32,32052.78,a,,,,,,,
4976,115,status_b,13/09/22 3:35,6,6.0,1.0,2,125.86,a,,,,,,,
4977,115,status_b,13/09/22 3:35,6,6.0,1.0,2,909.84,a,,,,,,,
4978,115,status_b,13/09/22 3:35,6,6.0,1.0,1,282.72,a,,,,,,,
4979,115,status_b,13/09/22 3:38,6,6.0,1.0,3,477.66,a,,,,,,,
4980,115,status_b,13/09/22 4:57,10,10.0,2.0,1,1004.64,b,,,,,,,
4981,115,status_b,13/09/22 6:41,7,7.0,1.0,4,1007.8,a,,,,,,,
4982,115,status_b,13/09/22 7:25,1,1.0,1.0,1,6185.9,a,,,,,,,
4983,115,status_b,13/09/22 7:25,1,1.0,1.0,8,4451.51,a,,,,,,,
4984,115,status_b,13/09/22 7:25,1,1.0,1.0,1,2189.46,a,,,,,,,
4985,115,status_b,13/09/22 7:28,1,1.0,1.0,3,796.41,a,,,,,,,
4986,115,status_b,13/09/22 7:28,1,1.0,1.0,2,118.24,a,,,,,,,
4987,115,status_b,13/09/22 7:28,1,1.0,1.0,4,4491.36,a,,,,,,,
4988,115,status_b,13/09/22 7:28,1,1.0,1.0,20,1738.71,a,,,,,,,
4989,115,status_b,13/09/22 7:28,1,1.0,1.0,1,2786.9,a,,,,,,,
4990,115,status_b,13/09/22 8:05,3,3.0,1.0,100,826.56,a,,,,,,,
4991,115,status_b,13/09/22 8:05,3,3.0,1.0,1,110.64,a,,,,,,,
4992,115,status_b,13/09/22 8:05,13,13.0,2.0,6,1742.44,b,,,,,,,
4993,115,status_b,13/09/22 8:18,5,5.0,1.0,1,956.88,a,,,,,,,
4994,115,status_b,13/09/22 8:25,5,5.0,1.0,2,2384.94,a,,,,,,,
4995,115,status_b,13/09/22 8:35,2,2.0,1.0,8,1592.72,a,,,,,,,
4996,115,status_b,13/09/22 9:33,1,1.0,1.0,2,534.88,a,,,,,,,
4997,115,status_b,13/09/22 9:33,1,1.0,1.0,5,167.22,a,,,,,,,
4998,115,status_b,13/09/22 10:01,18,18.0,1.0,12,312.69,a,,,,,,,
4999,115,status_b,13/09/22 11:52,12,12.0,2.0,2,271.0,b,,,,,,,
5000,115,status_b,13/09/22 11:52,12,12.0,2.0,22,3702.96,b,,,,,,,
5001,115,status_b,13/09/22 12:01,3,3.0,1.0,8,2507.0,a,,,,,,,
5002,115,status_b,13/09/22 12:02,6,6.0,1.0,5,1785.52,a,,,,,,,
5003,115,status_b,13/09/22 12:05,2,2.0,1.0,10,927.24,a,,,,,,,
5004,115,status_b,13/09/22 12:33,5,5.0,1.0,1,1131.0,a,,,,,,,
5005,115,status_b,13/09/22 12:37,5,5.0,1.0,2,173.22,a,,,,,,,
5006,115,status_b,13/09/22 13:07,7,7.0,1.0,1,727.44,a,,,,,,,
5007,116,status_a,13/09/22 2:30,1,1.0,1.0,2,1994.6,a,,,,,,,
5008,116,status_a,13/09/22 2:30,1,1.0,1.0,1,646.38,a,,,,,,,
5009,116,status_a,13/09/22 2:30,1,1.0,1.0,1,66.84,a,,,,,,,
5010,116,status_a,13/09/22 2:30,1,1.0,1.0,2,2486.58,a,,,,,,,
5011,116,status_a,13/09/22 2:30,1,1.0,1.0,3,2426.94,a,,,,,,,
5012,116,status_a,13/09/22 2:33,1,1.0,1.0,1,889.9,a,,,,,,,
5013,116,status_a,13/09/22 2:43,3,3.0,1.0,1,181.98,a,,,,,,,
5014,116,status_a,13/09/22 3:15,5,5.0,1.0,20,6413.58,a,,,,,,,
5015,116,status_a,13/09/22 4:23,11,11.0,2.0,2,1714.56,b,,,,,,,
5016,116,status_a,13/09/22 4:23,11,11.0,2.0,2,1116.28,b,,,,,,,
5017,116,status_a,13/09/22 5:22,1,1.0,1.0,6,722.49,a,,,,,,,
5018,116,status_a,13/09/22 6:13,3,3.0,1.0,13,1485.12,a,,,,,,,
5019,116,status_a,13/09/22 6:21,2,2.0,1.0,5,458.8,a,,,,,,,
5020,116,status_a,13/09/22 6:23,17,17.0,1.0,5,3735.2,a,,,,,,,
5021,116,status_a,13/09/22 6:47,5,5.0,1.0,2,2057.7,a,,,,,,,
5022,116,status_a,13/09/22 7:12,6,6.0,1.0,1,1794.51,a,,,,,,,
5023,116,status_a,13/09/22 7:25,1,1.0,1.0,20,5073.04,a,,,,,,,
5024,116,status_a,13/09/22 7:25,1,1.0,1.0,5,556.56,a,,,,,,,
5025,116,status_a,13/09/22 7:25,1,1.0,1.0,1,143.12,a,,,,,,,
5026,116,status_a,13/09/22 8:05,3,3.0,1.0,2,38.08,a,,,,,,,
5027,116,status_a,13/09/22 8:05,3,3.0,1.0,5,402.86,a,,,,,,,
5028,116,status_a,13/09/22 8:08,7,7.0,1.0,3,385.63,a,,,,,,,
5029,116,status_a,13/09/22 8:18,5,5.0,1.0,2,500.14,a,,,,,,,
5030,116,status_a,13/09/22 8:29,6,6.0,1.0,6,5303.43,a,,,,,,,
5031,116,status_a,13/09/22 8:29,6,6.0,1.0,3,468.72,a,,,,,,,
5032,116,status_a,13/09/22 8:31,6,6.0,1.0,1,3154.95,a,,,,,,,
5033,116,status_a,13/09/22 8:31,6,6.0,1.0,1,467.12,a,,,,,,,
5034,116,status_a,13/09/22 8:53,23,23.0,2.0,1,877.2,b,,,,,,,
5035,116,status_a,13/09/22 8:53,23,23.0,2.0,11,690.24,b,,,,,,,
5036,116,status_a,13/09/22 9:23,10,10.0,2.0,6,985.68,b,,,,,,,
5037,116,status_a,13/09/22 9:29,1,1.0,1.0,2,2556.1,a,,,,,,,
5038,116,status_a,13/09/22 9:33,1,1.0,1.0,1,407.79,a,,,,,,,
5039,116,status_a,13/09/22 11:08,15,15.0,1.0,2,106.97,a,,,,,,,
5040,116,status_a,13/09/22 11:47,4,4.0,1.0,1,3438.96,a,,,,,,,
5041,116,status_a,13/09/22 11:51,6,6.0,1.0,28,2166.6,a,,,,,,,
5042,116,status_a,13/09/22 11:51,6,6.0,1.0,10,2456.01,a,,,,,,,
5043,116,status_a,13/09/22 11:52,12,12.0,2.0,6,766.57,b,,,,,,,
5044,116,status_a,13/09/22 11:52,12,12.0,2.0,5,404.16,b,,,,,,,
5045,116,status_a,13/09/22 11:54,11,11.0,2.0,3,2068.3,b,,,,,,,
5046,116,status_a,13/09/22 12:05,2,2.0,1.0,1,229.0,a,,,,,,,
5047,116,status_a,13/09/22 12:05,2,2.0,1.0,2,585.42,a,,,,,,,
5048,116,status_a,13/09/22 12:05,2,2.0,1.0,2,289.7,a,,,,,,,
5049,116,status_a,13/09/22 12:11,13,13.0,2.0,1,605.97,b,,,,,,,
5050,116,status_a,13/09/22 12:22,9,9.0,2.0,1,740.8,b,,,,,,,
5051,116,status_a,13/09/22 12:33,5,5.0,1.0,6,352.8,a,,,,,,,
5052,116,status_a,13/09/22 12:33,5,5.0,1.0,67,8745.58,a,,,,,,,
5053,116,status_a,13/09/22 12:39,5,5.0,1.0,1,101.75,a,,,,,,,
5054,117,status_a,13/09/22 2:30,1,1.0,1.0,10,1704.96,a,,,,,,,
5055,117,status_a,13/09/22 2:33,1,1.0,1.0,23,3418.72,a,,,,,,,
5056,117,status_a,13/09/22 2:33,1,1.0,1.0,6,3838.4,a,,,,,,,
5057,117,status_a,13/09/22 2:33,1,1.0,1.0,1,398.94,a,,,,,,,
5058,117,status_a,13/09/22 2:38,2,2.0,1.0,35,2414.72,a,,,,,,,
5059,117,status_a,13/09/22 2:38,2,2.0,1.0,5,205.32,a,,,,,,,
5060,117,status_a,13/09/22 2:38,2,2.0,1.0,1,116.83,a,,,,,,,
5061,117,status_a,13/09/22 2:43,3,3.0,1.0,2,627.2,a,,,,,,,
5062,117,status_a,13/09/22 2:57,4,4.0,1.0,4,855.9,a,,,,,,,
5063,117,status_a,13/09/22 3:35,6,6.0,1.0,2,3615.93,a,,,,,,,
5064,117,status_a,13/09/22 4:01,7,7.0,1.0,1,179.72,a,,,,,,,
5065,117,status_a,13/09/22 4:17,10,10.0,2.0,12,2347.94,b,,,,,,,
5066,117,status_a,13/09/22 4:23,11,11.0,2.0,8,2973.52,b,,,,,,,
5067,117,status_a,13/09/22 4:23,11,11.0,2.0,2,404.67,b,,,,,,,
5068,117,status_a,13/09/22 4:39,12,12.0,2.0,27,1971.36,b,,,,,,,
5069,117,status_a,13/09/22 4:57,10,10.0,2.0,10,3599.15,b,,,,,,,
5070,117,status_a,13/09/22 4:57,10,10.0,2.0,12,352.32,b,,,,,,,
5071,117,status_a,13/09/22 4:57,10,10.0,2.0,3,4936.77,b,,,,,,,
5072,117,status_a,13/09/22 4:57,10,10.0,2.0,2,1313.1,b,,,,,,,
5073,117,status_a,13/09/22 5:20,13,13.0,2.0,2,163.69,b,,,,,,,
5074,117,status_a,13/09/22 5:22,1,1.0,1.0,5,871.56,a,,,,,,,
5075,117,status_a,13/09/22 5:22,1,1.0,1.0,2,166.02,a,,,,,,,
5076,117,status_a,13/09/22 7:12,6,6.0,1.0,1,762.6,a,,,,,,,
5077,117,status_a,13/09/22 7:12,6,6.0,1.0,1,257.79,a,,,,,,,
5078,117,status_a,13/09/22 7:25,1,1.0,1.0,5,489.39,a,,,,,,,
5079,117,status_a,13/09/22 7:25,1,1.0,1.0,1,281.85,a,,,,,,,
5080,117,status_a,13/09/22 7:25,1,1.0,1.0,30,2093.1,a,,,,,,,
5081,117,status_a,13/09/22 7:25,1,1.0,1.0,1,410.01,a,,,,,,,
5082,117,status_a,13/09/22 7:28,1,1.0,1.0,1,168.58,a,,,,,,,
5083,117,status_a,13/09/22 8:08,7,7.0,1.0,1,1422.0,a,,,,,,,
5084,117,status_a,13/09/22 8:08,20,20.0,2.0,2,1743.12,b,,,,,,,
5085,117,status_a,13/09/22 8:11,4,4.0,1.0,3,2893.32,a,,,,,,,
5086,117,status_a,13/09/22 8:11,4,4.0,1.0,2,356.6,a,,,,,,,
5087,117,status_a,13/09/22 8:31,6,6.0,1.0,10,9332.72,a,,,,,,,
5088,117,status_a,13/09/22 8:40,12,12.0,2.0,1,181.35,b,,,,,,,
5089,117,status_a,13/09/22 9:29,1,1.0,1.0,3,451.6,a,,,,,,,
5090,117,status_a,13/09/22 9:29,1,1.0,1.0,11,884.25,a,,,,,,,
5091,117,status_a,13/09/22 9:33,1,1.0,1.0,2,320.64,a,,,,,,,
5092,117,status_a,13/09/22 9:33,1,1.0,1.0,1,651.69,a,,,,,,,
5093,117,status_a,13/09/22 11:03,7,7.0,1.0,1,191.52,a,,,,,,,
5094,117,status_a,13/09/22 11:51,6,6.0,1.0,1,6307.47,a,,,,,,,
5095,117,status_a,13/09/22 11:52,12,12.0,2.0,10,759.9,b,,,,,,,
5096,117,status_a,13/09/22 12:01,3,3.0,1.0,2,100.8,a,,,,,,,
5097,117,status_a,13/09/22 12:01,3,3.0,1.0,2,84.58,a,,,,,,,
5098,117,status_a,13/09/22 12:01,3,3.0,1.0,1,28.74,a,,,,,,,
5099,117,status_a,13/09/22 12:05,2,2.0,1.0,1,215.82,a,,,,,,,
5100,117,status_a,13/09/22 12:33,5,5.0,1.0,10,1162.56,a,,,,,,,
5101,117,status_a,13/09/22 12:42,5,5.0,1.0,3,792.36,a,,,,,,,
5102,117,status_a,13/09/22 12:47,1,1.0,1.0,3,310.27,a,,,,,,,
5103,117,status_a,13/09/22 12:51,6,6.0,1.0,1,350.5,a,,,,,,,
5104,117,status_a,13/09/22 12:51,4,4.0,1.0,1,113.62,a,,,,,,,
5105,118,status_b,13/09/22 2:30,1,1.0,1.0,3,859.92,a,,,,,,,
5106,118,status_b,13/09/22 2:30,1,1.0,1.0,1,109.23,a,,,,,,,
5107,118,status_b,13/09/22 2:30,1,1.0,1.0,62,15601.77,a,,,,,,,
5108,118,status_b,13/09/22 2:33,1,1.0,1.0,2,2836.74,a,,,,,,,
5109,118,status_b,13/09/22 2:38,2,2.0,1.0,10,624.8,a,,,,,,,
5110,118,status_b,13/09/22 2:43,3,3.0,1.0,4,826.56,a,,,,,,,
5111,118,status_b,13/09/22 3:15,5,5.0,1.0,31,2609.56,a,,,,,,,
5112,118,status_b,13/09/22 3:15,5,5.0,1.0,1,1263.5,a,,,,,,,
5113,118,status_b,13/09/22 3:35,6,6.0,1.0,2,1470.16,a,,,,,,,
5114,118,status_b,13/09/22 3:35,6,6.0,1.0,1,837.0,a,,,,,,,
5115,118,status_b,13/09/22 3:35,6,6.0,1.0,2,171.74,a,,,,,,,
5116,118,status_b,13/09/22 3:35,6,6.0,1.0,1,551.34,a,,,,,,,
5117,118,status_b,13/09/22 5:20,1,1.0,1.0,2,703.01,a,,,,,,,
5118,118,status_b,13/09/22 5:20,13,13.0,2.0,8,1606.29,b,,,,,,,
5119,118,status_b,13/09/22 6:13,3,3.0,1.0,1,734.4,a,,,,,,,
5120,118,status_b,13/09/22 6:45,19,19.0,1.0,10,545.16,a,,,,,,,
5121,118,status_b,13/09/22 7:25,1,1.0,1.0,2,1512.96,a,,,,,,,
5122,118,status_b,13/09/22 7:25,1,1.0,1.0,20,1831.23,a,,,,,,,
5123,118,status_b,13/09/22 7:25,1,1.0,1.0,4,1414.8,a,,,,,,,
5124,118,status_b,13/09/22 7:25,1,1.0,1.0,2,2080.24,a,,,,,,,
5125,118,status_b,13/09/22 7:28,1,1.0,1.0,22,427.34,a,,,,,,,
5126,118,status_b,13/09/22 8:11,4,4.0,1.0,2,185.79,a,,,,,,,
5127,118,status_b,13/09/22 8:11,4,4.0,1.0,2,353.02,a,,,,,,,
5128,118,status_b,13/09/22 8:25,5,5.0,1.0,1,55.42,a,,,,,,,
5129,118,status_b,13/09/22 8:25,5,5.0,1.0,3,427.12,a,,,,,,,
5130,118,status_b,13/09/22 8:35,2,2.0,1.0,10,473.12,a,,,,,,,
5131,118,status_b,13/09/22 9:23,10,10.0,2.0,7,3068.31,b,,,,,,,
5132,118,status_b,13/09/22 9:33,1,1.0,1.0,30,960.6,a,,,,,,,
5133,118,status_b,13/09/22 9:33,1,1.0,1.0,9,822.96,a,,,,,,,
5134,118,status_b,13/09/22 9:33,1,1.0,1.0,10,150.38,a,,,,,,,
5135,118,status_b,13/09/22 11:51,6,6.0,1.0,1,72.62,a,,,,,,,
5136,118,status_b,13/09/22 11:52,12,12.0,2.0,3,242.94,b,,,,,,,
5137,118,status_b,13/09/22 11:58,20,20.0,2.0,2,986.3,b,,,,,,,
5138,118,status_b,13/09/22 12:01,3,3.0,1.0,1,2343.0,a,,,,,,,
5139,118,status_b,13/09/22 12:01,3,3.0,1.0,9,1363.8,a,,,,,,,
5140,118,status_b,13/09/22 12:05,2,2.0,1.0,2,492.84,a,,,,,,,
5141,118,status_b,13/09/22 12:33,10,10.0,2.0,4,476.47,b,,,,,,,
5142,118,status_b,13/09/22 12:33,10,10.0,2.0,2,2181.05,b,,,,,,,
5143,118,status_b,13/09/22 12:37,5,5.0,1.0,1,362.08,a,,,,,,,
5144,118,status_b,13/09/22 12:37,5,5.0,1.0,1,647.72,a,,,,,,,
5145,118,status_b,13/09/22 12:37,5,5.0,1.0,1,327.42,a,,,,,,,
5146,118,status_b,13/09/22 12:37,5,5.0,1.0,2,1424.5,a,,,,,,,
5147,118,status_b,13/09/22 12:42,5,5.0,1.0,5,719.7,a,,,,,,,
5148,118,status_b,13/09/22 12:47,1,1.0,1.0,1,280.75,a,,,,,,,
5149,118,status_b,13/09/22 12:49,1,1.0,1.0,3,52.76,a,,,,,,,
5150,118,status_b,13/09/22 12:56,2,2.0,1.0,1,138.0,a,,,,,,,
5151,119,status_a,13/09/22 2:33,1,1.0,1.0,2,229.0,a,,,,,,,
5152,119,status_a,13/09/22 2:33,1,1.0,1.0,1,3243.3,a,,,,,,,
5153,119,status_a,13/09/22 2:33,1,1.0,1.0,2,788.4,a,,,,,,,
5154,119,status_a,13/09/22 2:57,4,4.0,1.0,2,509.96,a,,,,,,,
5155,119,status_a,13/09/22 3:15,5,5.0,1.0,3,727.02,a,,,,,,,
5156,119,status_a,13/09/22 3:35,6,6.0,1.0,2,2187.35,a,,,,,,,
5157,119,status_a,13/09/22 3:38,6,6.0,1.0,1,930.0,a,,,,,,,
5158,119,status_a,13/09/22 4:01,7,7.0,1.0,6,606.99,a,,,,,,,
5159,119,status_a,13/09/22 5:20,13,13.0,2.0,6,3321.36,b,,,,,,,
5160,119,status_a,13/09/22 6:07,15,15.0,,3,1144.92,a,,,,,,,
5161,119,status_a,13/09/22 6:21,2,2.0,1.0,1,210.72,a,,,,,,,
5162,119,status_a,13/09/22 6:21,2,2.0,1.0,50,7473.6,a,,,,,,,
5163,119,status_a,13/09/22 6:52,5,5.0,1.0,2,2590.88,a,,,,,,,
5164,119,status_a,13/09/22 6:56,4,4.0,1.0,1,3438.96,a,,,,,,,
5165,119,status_a,13/09/22 7:12,6,6.0,1.0,6,927.87,a,,,,,,,
5166,119,status_a,13/09/22 7:12,6,6.0,1.0,3,1953.18,a,,,,,,,
5167,119,status_a,13/09/22 7:25,1,1.0,1.0,1,2502.85,a,,,,,,,
5168,119,status_a,13/09/22 7:25,1,1.0,1.0,1,354.4,a,,,,,,,
5169,119,status_a,13/09/22 7:25,1,1.0,1.0,7,390.43,a,,,,,,,
5170,119,status_a,13/09/22 7:25,1,1.0,1.0,3,1432.76,a,,,,,,,
5171,119,status_a,13/09/22 7:25,1,1.0,1.0,1,960.36,a,,,,,,,
5172,119,status_a,13/09/22 8:05,3,3.0,1.0,20,3100.2,a,,,,,,,
5173,119,status_a,13/09/22 8:18,5,5.0,1.0,2,402.22,a,,,,,,,
5174,119,status_a,13/09/22 8:29,6,6.0,1.0,2,1764.36,a,,,,,,,
5175,119,status_a,13/09/22 8:40,12,12.0,2.0,3,185.76,b,,,,,,,
5176,119,status_a,13/09/22 9:23,10,10.0,2.0,1,1906.1,b,,,,,,,
5177,119,status_a,13/09/22 9:29,1,1.0,1.0,2,1227.8,a,,,,,,,
5178,119,status_a,13/09/22 9:29,1,1.0,1.0,3,1622.32,a,,,,,,,
5179,119,status_a,13/09/22 9:33,1,1.0,1.0,4,997.32,a,,,,,,,
5180,119,status_a,13/09/22 9:33,1,1.0,1.0,2,1332.9,a,,,,,,,
5181,119,status_a,13/09/22 9:47,16,16.0,1.0,1,492.03,a,,,,,,,
5182,119,status_a,13/09/22 12:01,3,3.0,1.0,2,300.16,a,,,,,,,
5183,119,status_a,13/09/22 12:33,10,10.0,2.0,1,1480.56,b,,,,,,,
5184,119,status_a,13/09/22 12:33,10,10.0,2.0,1,159.84,b,,,,,,,
5185,119,status_a,13/09/22 12:33,5,5.0,1.0,6,416.12,a,,,,,,,
5186,119,status_a,13/09/22 12:37,5,5.0,1.0,13,1121.7,a,,,,,,,
5187,119,status_a,13/09/22 12:37,5,5.0,1.0,2,1135.04,a,,,,,,,
5188,119,status_a,13/09/22 12:47,1,1.0,1.0,1,403.34,a,,,,,,,
5189,119,status_a,13/09/22 12:47,1,1.0,1.0,3,1761.85,a,,,,,,,
5190,120,status_b,13/09/22 2:30,1,1.0,1.0,4,3279.96,a,,,,,,,
5191,120,status_b,13/09/22 2:30,1,1.0,1.0,4,4685.4,a,,,,,,,
5192,120,status_b,13/09/22 2:30,1,1.0,1.0,3,4556.44,a,,,,,,,
5193,120,status_b,13/09/22 2:30,1,1.0,1.0,1,1034.2,a,,,,,,,
5194,120,status_b,13/09/22 2:30,1,1.0,1.0,1,389.32,a,,,,,,,
5195,120,status_b,13/09/22 2:30,1,1.0,1.0,3,950.73,a,,,,,,,
5196,120,status_b,13/09/22 2:30,1,1.0,1.0,4,2962.1,a,,,,,,,
5197,120,status_b,13/09/22 2:38,2,2.0,1.0,1,451.2,a,,,,,,,
5198,120,status_b,13/09/22 2:41,3,3.0,1.0,5,672.28,a,,,,,,,
5199,120,status_b,13/09/22 2:57,4,4.0,1.0,3,2940.64,a,,,,,,,
5200,120,status_b,13/09/22 2:57,4,4.0,1.0,40,1067.35,a,,,,,,,
5201,120,status_b,13/09/22 3:15,5,5.0,1.0,8,749.04,a,,,,,,,
5202,120,status_b,13/09/22 3:35,6,6.0,1.0,3,1546.8,a,,,,,,,
5203,120,status_b,13/09/22 3:35,6,6.0,1.0,1,1936.44,a,,,,,,,
5204,120,status_b,13/09/22 4:23,11,11.0,2.0,13,1272.46,b,,,,,,,
5205,120,status_b,13/09/22 4:39,12,12.0,2.0,1,250.32,b,,,,,,,
5206,120,status_b,13/09/22 5:20,1,1.0,1.0,28,6886.89,a,,,,,,,
5207,120,status_b,13/09/22 5:22,1,1.0,1.0,6,1947.54,a,,,,,,,
5208,120,status_b,13/09/22 6:21,2,2.0,1.0,2,55.71,a,,,,,,,
5209,120,status_b,13/09/22 7:25,1,1.0,1.0,1,158.8,a,,,,,,,
5210,120,status_b,13/09/22 7:25,1,1.0,1.0,4,2573.27,a,,,,,,,
5211,120,status_b,13/09/22 7:25,1,1.0,1.0,1,472.26,a,,,,,,,
5212,120,status_b,13/09/22 7:28,1,1.0,1.0,4,1945.84,a,,,,,,,
5213,120,status_b,13/09/22 7:28,1,1.0,1.0,1,490.15,a,,,,,,,
5214,120,status_b,13/09/22 7:44,14,39.0,4.0,60,15185.36,f,,,,,,,
5215,120,status_b,13/09/22 7:58,16,16.0,1.0,2,154.02,a,,,,,,,
5216,120,status_b,13/09/22 8:11,4,4.0,1.0,4,1674.44,a,,,,,,,
5217,120,status_b,13/09/22 8:18,5,5.0,1.0,1,300.45,a,,,,,,,
5218,120,status_b,13/09/22 8:18,5,5.0,1.0,6,954.36,a,,,,,,,
5219,120,status_b,13/09/22 8:25,5,5.0,1.0,27,3524.34,a,,,,,,,
5220,120,status_b,13/09/22 8:40,12,12.0,2.0,5,2145.0,b,,,,,,,
5221,120,status_b,13/09/22 9:33,1,1.0,1.0,6,2312.49,a,,,,,,,
5222,120,status_b,13/09/22 9:33,1,1.0,1.0,2,793.23,a,,,,,,,
5223,120,status_b,13/09/22 9:33,1,1.0,1.0,11,407.1,a,,,,,,,
5224,120,status_b,13/09/22 9:33,1,1.0,1.0,3,141.86,a,,,,,,,
5225,120,status_b,13/09/22 9:33,1,1.0,1.0,2,3949.3,a,,,,,,,
5226,120,status_b,13/09/22 11:56,8,8.0,2.0,40,4067.34,b,,,,,,,
5227,120,status_b,13/09/22 12:01,3,3.0,1.0,3,173.24,a,,,,,,,
5228,120,status_b,13/09/22 12:05,2,2.0,1.0,10,3235.0,a,,,,,,,
5229,120,status_b,13/09/22 12:05,2,2.0,1.0,10,432.7,a,,,,,,,
5230,120,status_b,13/09/22 12:22,9,9.0,2.0,2,953.94,b,,,,,,,
